machineId,timestamp,Auto_Manual_Status,CHLR023,Common_Alarm_Status,Compressor1_RunHours,Compressor2_RunHours,Compressor_1_Discharge_press,Compressor_1_Fan_speed,Compressor_1_Load,Compressor_1_Suction_press,Compressor_2_Discharge_press,Compressor_2_Fan_speed,Compressor_2_Load,Compressor_2_Suction_press,Condenser_Inlet_Temp,Condenser_Outlet_Temp,Energy_Consumption ValueY,Evaporator_Inlet_Temp,Evaporator_Outlet_Temp,Fault_Status,Flow ValueY,KW ValueY,On_Off_Status ValueY,Outlet_Setpoint_Celsius,Outlet_temperature ValueY,inlet_temperature ValueY,status,Criticality
2828,2026-01-01 08:00:00,,,0.104000,,,271.271000,74.330000,92.752000,97.196000,370.915000,99.405000,38.135000,90.474000,25.111000,33.025000,59674.963000,11.293000,7.423000,,54.152000,22.027000,0.814000,21.646000,241.289000,248.858000,Working,High
2828,2026-01-01 08:15:00,,,0.450000,,,231.907000,41.796000,60.857000,92.875000,347.964000,92.290000,97.648000,69.736000,25.178000,31.956000,59675.047000,11.147000,6.723000,,119.470000,60.681000,0.376000,23.035000,265.400000,272.766000,Working,High
2828,2026-01-01 08:30:00,,,0.307000,,,260.287000,41.209000,85.953000,77.226000,372.431000,51.090000,79.698000,88.994000,24.825000,33.846000,59675.121000,14.627000,8.825000,,83.463000,37.375000,0.790000,21.978000,289.792000,300.105000,Working,High
2828,2026-01-01 08:45:00,,,0.167000,,,334.845000,48.726000,92.610000,93.512000,346.352000,44.088000,90.623000,93.752000,28.324000,32.184000,59675.392000,10.591000,6.293000,,68.929000,30.249000,0.285000,21.535000,313.981000,326.554000,Working,High
2828,2026-01-01 09:00:00,,,0.074000,,,365.317000,32.037000,77.175000,109.584000,225.158000,67.000000,72.413000,91.690000,27.650000,31.093000,59675.456000,10.142000,6.837000,,46.725000,97.360000,0.860000,22.027000,338.111000,346.727000,Working,High
2828,2026-01-01 09:15:00,,,0.282000,,,355.384000,57.055000,73.140000,69.293000,277.698000,40.148000,32.926000,114.110000,26.725000,30.447000,59675.685000,13.482000,6.361000,,24.692000,107.487000,0.930000,23.091000,358.353000,369.982000,Working,High
2828,2026-01-01 09:30:00,,,0.235000,,,325.869000,98.874000,59.932000,75.698000,237.214000,75.108000,93.977000,76.607000,28.579000,33.339000,59675.949000,14.416000,6.981000,,92.880000,53.169000,0.220000,21.061000,380.463000,397.844000,Working,High
2828,2026-01-01 09:45:00,,,0.496000,,,277.983000,96.913000,51.138000,68.320000,222.105000,83.838000,95.977000,66.641000,29.110000,34.926000,59676.054000,12.718000,8.736000,,65.043000,89.642000,0.397000,22.123000,401.748000,420.823000,Working,High
2828,2026-01-01 10:00:00,,,0.476000,,,282.885000,74.899000,92.763000,112.118000,377.539000,77.935000,64.355000,111.068000,27.236000,31.159000,59676.190000,10.964000,6.858000,,99.381000,26.468000,0.770000,22.575000,426.600000,448.646000,Working,High
2828,2026-01-01 10:15:00,,,0.231000,,,347.874000,58.151000,57.321000,101.257000,337.118000,37.609000,39.246000,112.634000,25.702000,33.622000,59676.364000,10.971000,7.896000,,71.129000,11.666000,0.713000,23.633000,448.136000,475.900000,Working,High
2828,2026-01-01 10:30:00,,,0.741000,,,374.588000,45.241000,31.372000,97.373000,268.205000,95.361000,69.601000,104.843000,27.158000,30.563000,59676.439000,14.681000,7.491000,,48.003000,73.272000,0.538000,23.155000,470.187000,500.661000,Working,High
2828,2026-01-01 10:45:00,,,0.080000,,,364.272000,45.891000,55.246000,70.142000,307.902000,98.938000,87.414000,93.467000,25.488000,34.952000,59676.727000,11.290000,6.902000,,49.775000,49.572000,0.075000,21.769000,494.186000,522.219000,Working,High
2828,2026-01-01 11:00:00,,,0.925000,,,305.835000,93.551000,46.417000,80.528000,335.599000,76.730000,32.962000,70.729000,24.546000,33.011000,59676.990000,12.441000,7.312000,,93.425000,86.029000,0.271000,22.884000,516.202000,549.284000,Working,High
2828,2026-01-01 11:15:00,,,0.997000,,,337.348000,66.449000,26.115000,80.616000,355.836000,93.564000,33.207000,104.856000,28.779000,30.586000,59677.247000,13.588000,8.755000,,33.231000,82.945000,0.526000,21.685000,540.336000,570.684000,Working,High
2828,2026-01-01 11:30:00,,,0.133000,,,295.518000,82.648000,65.623000,112.276000,299.553000,65.524000,33.941000,66.180000,28.807000,32.068000,59677.323000,10.590000,8.657000,,31.740000,39.794000,0.016000,22.783000,564.054000,596.727000,Working,High
2828,2026-01-01 11:45:00,,,0.195000,,,251.862000,69.649000,83.121000,112.361000,244.733000,70.290000,28.100000,100.215000,24.611000,29.616000,59677.611000,11.975000,8.010000,,108.996000,101.628000,0.214000,23.588000,589.676000,623.730000,Working,High
2828,2026-01-01 12:00:00,,,0.797000,,,355.096000,54.985000,56.276000,67.526000,320.486000,95.852000,69.455000,105.960000,27.575000,30.269000,59677.905000,11.623000,9.000000,,54.497000,117.559000,0.864000,23.357000,611.915000,647.471000,Working,High
2828,2026-01-01 12:15:00,,,0.500000,,,291.601000,92.886000,43.482000,67.422000,254.008000,67.145000,97.309000,109.823000,28.457000,30.560000,59678.067000,12.242000,7.553000,,42.689000,60.707000,0.518000,21.426000,635.577000,668.436000,Working,High
2828,2026-01-01 12:30:00,,,0.801000,,,301.368000,56.404000,89.748000,112.305000,220.899000,85.372000,25.055000,70.536000,24.802000,31.787000,59678.157000,13.688000,6.116000,,114.566000,102.375000,0.321000,23.690000,661.003000,688.893000,Working,High
2828,2026-01-01 12:45:00,,,0.698000,,,328.790000,61.739000,98.324000,92.406000,277.679000,31.061000,70.494000,81.236000,28.544000,34.176000,59678.221000,11.590000,6.986000,,69.973000,118.159000,0.356000,23.859000,681.265000,711.345000,Working,High
2828,2026-01-01 13:00:00,,,0.326000,,,370.938000,42.606000,30.964000,85.103000,372.221000,38.434000,76.854000,84.534000,26.656000,32.485000,59678.515000,11.480000,8.374000,,115.233000,90.185000,0.459000,22.980000,701.382000,736.652000,Working,High
2828,2026-01-01 13:15:00,,,0.825000,,,282.067000,78.357000,86.481000,98.697000,230.333000,55.054000,97.944000,80.794000,28.540000,30.770000,59678.826000,13.821000,7.159000,,113.662000,52.138000,0.018000,23.922000,727.379000,764.006000,Working,High
2828,2026-01-01 13:30:00,,,0.370000,,,312.685000,62.531000,49.699000,87.007000,237.908000,37.357000,51.892000,107.454000,25.101000,33.980000,59679.056000,12.937000,8.695000,,32.233000,12.753000,0.586000,22.498000,750.275000,790.308000,Working,High
2828,2026-01-01 13:45:00,,,0.915000,,,346.767000,90.884000,36.073000,99.192000,341.142000,32.041000,32.902000,84.526000,28.049000,30.646000,59679.193000,14.840000,7.870000,,60.395000,18.610000,0.068000,22.774000,770.946000,817.377000,Working,High
2828,2026-01-01 14:00:00,,,0.139000,,,347.201000,54.668000,82.053000,95.791000,314.982000,70.550000,71.852000,78.801000,26.098000,32.088000,59679.383000,13.750000,6.008000,,86.726000,88.408000,0.590000,22.807000,794.816000,838.110000,Working,High
2828,2026-01-01 14:15:00,,,0.766000,,,357.626000,73.054000,53.720000,67.015000,324.747000,84.901000,81.759000,77.264000,25.213000,29.642000,59679.657000,10.339000,7.945000,,35.077000,117.474000,0.717000,21.627000,819.760000,862.890000,Working,High
2828,2026-01-01 14:30:00,,,0.508000,,,269.626000,57.698000,46.529000,65.633000,368.248000,37.904000,84.478000,67.005000,24.821000,32.078000,59679.736000,11.643000,6.464000,,82.674000,83.803000,0.613000,22.521000,844.575000,884.012000,Working,High
2828,2026-01-01 14:45:00,,,0.917000,,,329.498000,48.779000,63.150000,84.918000,297.212000,81.658000,33.228000,93.751000,28.403000,34.194000,59679.914000,13.161000,8.950000,,41.237000,97.314000,0.563000,21.138000,868.884000,911.813000,Working,High
2828,2026-01-01 15:00:00,,,0.300000,,,362.007000,49.452000,79.590000,84.095000,327.976000,43.351000,35.157000,77.655000,25.879000,31.302000,59680.156000,14.023000,6.069000,,112.561000,57.336000,0.462000,22.509000,893.797000,936.448000,Working,High
2828,2026-01-01 15:15:00,,,0.690000,,,278.981000,41.635000,62.997000,81.245000,225.949000,35.282000,96.394000,108.490000,25.173000,29.013000,59680.348000,14.679000,7.592000,,93.269000,29.443000,0.772000,23.524000,916.125000,961.464000,Working,High
2828,2026-01-01 15:30:00,,,0.407000,,,225.184000,48.217000,93.376000,77.607000,367.959000,45.548000,89.297000,86.840000,28.337000,31.795000,59680.614000,11.247000,6.393000,,113.732000,113.544000,0.658000,21.997000,942.045000,986.809000,Working,High
2828,2026-01-01 15:45:00,,,0.456000,,,281.786000,64.885000,74.927000,107.957000,243.930000,92.338000,89.709000,95.046000,24.330000,34.190000,59680.793000,11.770000,7.884000,,64.207000,49.029000,0.590000,21.301000,965.039000,1008.839000,Working,High
2828,2026-01-01 16:00:00,,,0.937000,,,285.175000,71.653000,43.248000,79.654000,287.334000,40.237000,81.616000,88.184000,26.860000,32.909000,59681.050000,13.933000,6.856000,,104.932000,57.569000,0.417000,23.881000,990.316000,1036.141000,Working,High
2828,2026-01-01 16:15:00,,,0.111000,,,341.890000,98.850000,36.831000,104.755000,252.425000,46.542000,74.507000,88.757000,27.030000,33.594000,59681.144000,10.168000,8.275000,,118.318000,117.870000,0.070000,21.390000,1011.834000,1061.403000,Working,High
2828,2026-01-01 16:30:00,,,0.464000,,,233.084000,93.597000,93.865000,107.175000,357.184000,44.586000,82.264000,67.515000,29.456000,29.139000,59681.233000,10.391000,6.883000,,72.172000,74.350000,0.279000,22.416000,1037.440000,1087.481000,Working,High
2828,2026-01-01 16:45:00,,,0.012000,,,374.348000,81.783000,39.303000,70.276000,360.713000,39.551000,80.651000,85.574000,28.062000,33.662000,59681.290000,14.899000,8.640000,,99.718000,94.270000,0.367000,21.419000,1058.458000,1114.935000,Working,High
2828,2026-01-01 17:00:00,,,0.177000,,,334.083000,47.678000,32.387000,67.805000,349.118000,92.606000,67.743000,98.680000,27.247000,33.977000,59681.496000,13.305000,6.196000,,54.379000,19.143000,0.051000,22.056000,1080.808000,1137.879000,Working,High
2828,2026-01-01 17:15:00,,,0.412000,,,324.704000,71.523000,36.459000,101.492000,339.206000,98.963000,64.115000,71.100000,25.583000,34.522000,59681.772000,12.930000,8.205000,,35.605000,31.902000,0.444000,23.567000,1101.485000,1157.996000,Working,High
2828,2026-01-01 17:30:00,,,0.387000,,,242.957000,63.839000,28.027000,86.560000,251.863000,50.503000,77.468000,73.494000,28.992000,32.480000,59682.053000,12.587000,6.929000,,113.789000,30.279000,0.181000,23.930000,1124.030000,1183.805000,Working,High
2828,2026-01-01 17:45:00,,,0.250000,,,367.590000,43.566000,43.977000,97.514000,292.551000,69.252000,84.561000,96.376000,28.100000,32.450000,59682.238000,14.705000,6.564000,,51.774000,42.184000,0.280000,22.153000,1147.462000,1211.162000,Working,High
2828,2026-01-01 18:00:00,,,0.752000,,,376.699000,51.618000,29.206000,70.948000,379.088000,57.300000,30.509000,83.825000,28.697000,31.817000,59682.421000,14.068000,8.427000,,29.386000,65.547000,0.246000,23.109000,1170.635000,1238.935000,Working,High
2828,2026-01-01 18:15:00,,,0.796000,,,272.280000,71.813000,27.324000,73.652000,349.088000,34.568000,48.001000,70.205000,26.633000,31.559000,59682.492000,11.060000,8.405000,,92.728000,96.722000,0.649000,22.307000,1192.537000,1263.875000,Working,High
2828,2026-01-01 18:30:00,,,0.933000,,,356.992000,77.970000,60.607000,110.191000,252.366000,99.485000,40.727000,79.764000,26.844000,32.484000,59682.577000,10.174000,6.904000,,112.157000,58.999000,0.734000,21.192000,1213.432000,1288.240000,Working,High
2828,2026-01-01 18:45:00,,,0.318000,,,379.902000,56.660000,28.300000,82.199000,230.775000,74.378000,68.696000,81.694000,29.013000,34.798000,59682.771000,14.638000,6.959000,,68.219000,61.801000,0.101000,22.218000,1233.652000,1314.526000,Working,High
2828,2026-01-01 19:00:00,,,0.709000,,,237.149000,32.555000,94.454000,82.727000,314.956000,67.752000,34.307000,70.773000,27.953000,30.234000,59682.984000,13.201000,6.178000,,65.200000,80.982000,0.203000,22.479000,1259.131000,1338.068000,Working,High
2828,2026-01-01 19:15:00,,,0.496000,,,261.724000,79.042000,52.809000,112.186000,263.348000,31.190000,97.072000,85.420000,29.197000,30.685000,59683.051000,11.149000,6.659000,,51.163000,40.440000,0.994000,22.222000,1280.636000,1359.737000,Working,High
2828,2026-01-01 19:30:00,,,0.738000,,,260.469000,71.162000,41.637000,84.509000,238.456000,94.674000,32.852000,107.987000,27.354000,29.215000,59683.169000,10.343000,8.792000,,46.767000,46.301000,0.882000,22.320000,1301.380000,1380.986000,Working,High
2828,2026-01-01 19:45:00,,,0.186000,,,251.455000,87.668000,86.657000,102.287000,369.006000,31.999000,66.859000,91.127000,26.450000,33.195000,59683.412000,10.346000,8.097000,,83.752000,44.264000,0.982000,23.942000,1326.481000,1407.524000,Working,High
2828,2026-01-01 20:00:00,,,0.280000,,,289.847000,47.917000,81.663000,106.839000,298.539000,32.843000,87.589000,93.387000,29.369000,34.935000,59683.719000,10.583000,6.545000,,66.388000,68.320000,0.091000,23.223000,1351.744000,1430.302000,Working,High
2828,2026-01-01 20:15:00,,,0.521000,,,334.738000,78.840000,44.146000,84.427000,344.228000,41.882000,44.664000,114.343000,24.366000,30.712000,59683.935000,12.323000,6.549000,,72.800000,87.104000,0.983000,23.880000,1374.913000,1452.765000,Working,High
2828,2026-01-01 20:30:00,,,0.565000,,,248.869000,33.796000,90.425000,66.052000,357.576000,65.069000,53.359000,72.191000,27.619000,31.849000,59684.047000,11.939000,6.702000,,27.257000,22.906000,0.461000,21.683000,1396.856000,1479.764000,Working,High
2828,2026-01-01 20:45:00,,,0.978000,,,299.820000,89.250000,38.481000,87.078000,321.830000,38.015000,61.974000,83.099000,28.323000,31.843000,59684.103000,14.672000,7.540000,,111.454000,103.120000,0.008000,21.429000,1419.009000,1503.031000,Working,High
2828,2026-01-01 21:00:00,,,0.959000,,,298.164000,90.992000,77.525000,91.998000,379.911000,73.069000,62.881000,82.187000,26.396000,30.396000,59684.184000,14.205000,7.104000,,35.525000,20.374000,0.457000,22.542000,1439.809000,1526.492000,Working,High
2828,2026-01-01 21:15:00,,,0.077000,,,329.668000,92.346000,85.076000,65.155000,285.048000,77.473000,72.495000,83.117000,28.575000,34.939000,59684.477000,11.365000,7.952000,,84.924000,97.858000,0.869000,22.715000,1464.173000,1553.844000,Working,High
2828,2026-01-01 21:30:00,,,0.013000,,,298.142000,36.363000,62.588000,66.455000,339.643000,64.134000,44.857000,76.946000,26.867000,33.254000,59684.706000,14.601000,8.763000,,93.723000,67.825000,0.094000,22.237000,1486.835000,1577.395000,Working,High
2828,2026-01-01 21:45:00,,,0.198000,,,285.422000,99.086000,83.002000,113.469000,231.975000,51.956000,85.309000,97.019000,24.246000,32.041000,59684.828000,12.902000,7.551000,,92.772000,112.300000,0.914000,23.180000,1508.220000,1603.757000,Working,High
2828,2026-01-01 22:00:00,,,0.240000,,,357.506000,33.489000,36.520000,91.692000,314.284000,89.063000,50.267000,72.046000,25.229000,32.568000,59685.000000,12.877000,6.416000,,118.678000,50.423000,0.497000,22.136000,1530.056000,1630.866000,Working,High
2828,2026-01-01 22:15:00,,,0.151000,,,243.015000,93.183000,41.359000,102.945000,292.855000,69.772000,88.554000,79.332000,27.304000,33.586000,59685.204000,11.885000,8.373000,,20.101000,31.654000,0.664000,23.587000,1551.275000,1654.326000,Working,High
2828,2026-01-01 22:30:00,,,0.209000,,,369.322000,46.611000,85.974000,111.963000,295.577000,38.810000,67.478000,91.665000,25.286000,31.681000,59685.288000,11.277000,6.828000,,97.691000,102.125000,0.669000,23.670000,1574.787000,1680.364000,Working,High
2828,2026-01-01 22:45:00,,,0.923000,,,292.490000,99.508000,94.630000,68.022000,319.006000,72.518000,97.987000,69.540000,29.461000,34.825000,59685.600000,13.465000,8.788000,,78.048000,65.650000,0.932000,21.964000,1594.881000,1706.804000,Working,High
2828,2026-01-01 23:00:00,,,0.950000,,,351.016000,72.735000,93.234000,78.253000,250.796000,66.501000,74.866000,68.862000,26.514000,34.306000,59685.798000,12.282000,8.185000,,90.303000,21.402000,0.377000,23.286000,1620.677000,1731.952000,Working,High
2828,2026-01-01 23:15:00,,,0.834000,,,252.663000,56.365000,83.314000,109.256000,363.708000,60.687000,95.949000,86.501000,26.114000,32.582000,59685.955000,11.205000,8.140000,,43.244000,106.028000,0.945000,23.209000,1642.535000,1759.038000,Working,High
2828,2026-01-01 23:30:00,,,0.050000,,,285.896000,56.530000,89.554000,113.323000,309.340000,40.666000,25.153000,75.367000,28.391000,29.500000,59686.139000,10.713000,8.422000,,79.541000,106.263000,0.276000,21.776000,1663.492000,1779.839000,Working,High
2828,2026-01-01 23:45:00,,,0.262000,,,267.168000,72.733000,58.595000,101.142000,353.701000,63.191000,42.769000,94.272000,26.982000,34.857000,59686.270000,11.102000,6.348000,,99.893000,101.485000,0.879000,23.407000,1686.830000,1806.993000,Working,High
2828,2026-01-02 00:00:00,,,0.559000,,,255.289000,56.911000,44.063000,94.751000,333.161000,88.875000,73.747000,106.365000,25.331000,29.460000,59686.580000,14.450000,8.893000,,87.147000,34.340000,0.674000,23.816000,1711.926000,1830.333000,Working,High
2828,2026-01-02 00:15:00,,,0.980000,,,379.680000,57.306000,28.969000,67.981000,354.188000,42.872000,31.063000,68.030000,28.281000,34.453000,59686.760000,11.413000,7.826000,,107.645000,46.548000,0.661000,23.762000,1737.412000,1852.845000,Working,High
2828,2026-01-02 00:30:00,,,0.154000,,,357.650000,41.346000,89.445000,88.996000,244.263000,43.050000,78.870000,97.652000,25.647000,33.629000,59686.830000,12.707000,6.731000,,77.643000,83.850000,0.527000,23.037000,1757.895000,1878.139000,Working,High
2828,2026-01-02 00:45:00,,,0.219000,,,374.805000,72.225000,65.650000,89.719000,360.428000,89.091000,98.187000,71.997000,26.382000,30.801000,59686.959000,13.803000,8.085000,,87.310000,68.331000,0.638000,22.598000,1780.433000,1898.681000,Working,High
2828,2026-01-02 01:00:00,,,0.753000,,,250.138000,36.112000,46.891000,109.226000,241.826000,94.406000,97.104000,80.124000,27.512000,34.064000,59687.217000,10.318000,7.295000,,25.497000,70.868000,0.782000,21.058000,1805.315000,1919.467000,Working,High
2828,2026-01-02 01:15:00,,,0.435000,,,337.047000,57.570000,82.753000,85.988000,325.305000,47.341000,49.826000,68.451000,29.094000,31.386000,59687.353000,12.974000,7.614000,,98.908000,100.095000,0.233000,22.382000,1828.531000,1943.853000,Working,High
2828,2026-01-02 01:30:00,,,0.348000,,,263.815000,74.169000,77.282000,101.022000,263.751000,30.798000,67.694000,69.907000,27.063000,32.430000,59687.471000,14.362000,6.828000,,58.935000,104.490000,0.567000,21.676000,1848.772000,1966.722000,Working,High
2828,2026-01-02 01:45:00,,,0.711000,,,249.875000,46.579000,61.315000,86.984000,250.769000,92.128000,71.304000,96.707000,25.061000,31.123000,59687.681000,13.404000,7.107000,,27.287000,57.053000,0.607000,22.117000,1870.095000,1986.924000,Working,High
2828,2026-01-02 02:00:00,,,0.009000,,,349.904000,32.736000,93.717000,92.042000,354.578000,85.889000,55.882000,102.656000,27.436000,34.368000,59687.744000,12.548000,6.818000,,89.494000,78.569000,0.150000,23.576000,1891.124000,2009.725000,Working,High
2828,2026-01-02 02:15:00,,,0.129000,,,227.143000,49.899000,54.494000,69.122000,260.911000,87.840000,98.323000,94.373000,29.134000,32.500000,59687.951000,10.555000,8.174000,,44.247000,56.146000,0.822000,23.534000,1915.280000,2035.112000,Working,High
2828,2026-01-02 02:30:00,,,0.754000,,,231.790000,44.198000,93.769000,109.727000,331.573000,96.375000,49.725000,84.189000,27.716000,34.819000,59688.196000,13.593000,7.851000,,58.602000,56.742000,0.159000,23.203000,1936.418000,2061.768000,Working,High
2828,2026-01-02 02:45:00,,,0.714000,,,352.713000,47.089000,39.013000,89.073000,290.593000,89.139000,28.331000,105.857000,24.587000,29.573000,59688.327000,14.803000,7.069000,,83.713000,89.567000,0.944000,22.554000,1956.670000,2083.719000,Working,High
2828,2026-01-02 03:00:00,,,0.288000,,,369.128000,39.273000,28.072000,110.448000,316.236000,37.261000,99.503000,98.143000,24.096000,34.228000,59688.599000,10.841000,6.224000,,45.157000,72.494000,0.045000,23.790000,1981.360000,2111.610000,Working,High
2828,2026-01-02 03:15:00,,,0.609000,,,257.520000,50.031000,47.130000,88.316000,246.733000,78.706000,70.070000,102.102000,24.288000,32.499000,59688.742000,10.633000,8.613000,,114.669000,54.477000,0.988000,22.912000,2006.772000,2134.053000,Working,High
2828,2026-01-02 03:30:00,,,0.076000,,,308.206000,89.502000,58.259000,83.675000,368.999000,65.828000,73.502000,114.364000,28.011000,33.146000,59689.050000,14.907000,8.939000,,74.222000,33.308000,0.582000,22.213000,2028.974000,2157.805000,Working,High
2828,2026-01-02 03:45:00,,,0.904000,,,364.341000,51.927000,83.781000,102.783000,241.605000,36.442000,38.780000,77.051000,26.334000,32.482000,59689.132000,11.033000,8.316000,,23.453000,26.899000,0.616000,22.498000,2054.627000,2181.699000,Working,High
2828,2026-01-02 04:00:00,,,0.362000,,,314.110000,73.604000,80.773000,68.218000,322.719000,84.552000,85.213000,113.933000,25.731000,31.448000,59689.239000,12.566000,8.230000,,86.614000,114.218000,0.597000,22.141000,2079.682000,2206.615000,Working,High
2828,2026-01-02 04:15:00,,,0.397000,,,250.989000,39.840000,85.977000,111.203000,255.322000,97.770000,68.689000,98.345000,25.174000,31.089000,59689.318000,11.638000,7.862000,,78.956000,36.642000,0.316000,21.375000,2104.942000,2230.634000,Working,High
2828,2026-01-02 04:30:00,,,0.737000,,,295.310000,73.477000,67.337000,109.459000,267.367000,92.254000,27.168000,80.607000,28.307000,34.761000,59689.486000,10.474000,7.262000,,41.396000,66.280000,0.424000,23.252000,2126.717000,2254.315000,Working,High
2828,2026-01-02 04:45:00,,,0.426000,,,314.850000,45.173000,48.875000,113.454000,263.095000,91.255000,50.293000,90.487000,28.165000,31.204000,59689.559000,11.326000,8.783000,,56.678000,50.473000,0.209000,21.322000,2148.214000,2278.117000,Working,High
2828,2026-01-02 05:00:00,,,0.430000,,,285.745000,46.745000,61.560000,97.991000,234.601000,90.342000,99.667000,82.496000,26.689000,33.288000,59689.652000,12.057000,7.710000,,69.448000,67.356000,0.431000,21.418000,2171.250000,2304.045000,Working,High
2828,2026-01-02 05:15:00,,,0.974000,,,236.678000,79.038000,37.239000,110.690000,355.740000,87.481000,33.432000,77.760000,28.115000,31.596000,59689.844000,12.450000,7.152000,,85.525000,34.327000,0.707000,22.698000,2194.486000,2329.952000,Working,High
2828,2026-01-02 05:30:00,,,0.279000,,,238.788000,52.439000,68.903000,109.512000,376.084000,48.282000,42.211000,96.681000,26.909000,30.946000,59689.907000,12.305000,6.712000,,62.713000,41.764000,0.560000,22.486000,2215.191000,2357.860000,Working,High
2828,2026-01-02 05:45:00,,,0.199000,,,345.260000,67.235000,54.773000,107.462000,281.210000,31.314000,89.815000,104.481000,26.697000,34.238000,59690.120000,12.379000,8.997000,,72.067000,24.944000,0.364000,21.959000,2235.825000,2381.253000,Working,High
2828,2026-01-02 06:00:00,,,0.359000,,,269.129000,41.194000,49.400000,76.013000,233.781000,99.719000,54.502000,97.292000,27.220000,31.734000,59690.377000,14.192000,7.179000,,51.443000,70.959000,0.220000,22.141000,2257.171000,2401.674000,Working,High
2828,2026-01-02 06:15:00,,,0.237000,,,358.016000,87.435000,53.475000,91.750000,354.666000,71.016000,41.552000,108.341000,28.973000,30.665000,59690.518000,12.293000,7.248000,,43.315000,22.974000,0.015000,23.488000,2278.547000,2422.307000,Working,High
2828,2026-01-02 06:30:00,,,0.993000,,,266.701000,48.380000,57.326000,70.241000,296.916000,85.834000,99.867000,69.892000,24.307000,30.824000,59690.658000,11.951000,7.750000,,51.866000,28.398000,0.668000,22.740000,2302.373000,2446.388000,Working,High
2828,2026-01-02 06:45:00,,,0.236000,,,268.842000,56.825000,82.061000,73.621000,238.887000,42.570000,31.566000,67.706000,26.078000,30.940000,59690.745000,11.356000,8.390000,,28.652000,54.662000,0.995000,22.343000,2323.964000,2473.819000,Working,High
2828,2026-01-02 07:00:00,,,0.187000,,,256.523000,34.350000,59.540000,85.260000,241.925000,88.924000,85.967000,100.754000,26.521000,33.774000,59691.006000,11.589000,8.848000,,105.232000,51.038000,0.005000,21.723000,2344.260000,2494.534000,Working,High
2828,2026-01-02 07:15:00,,,0.496000,,,331.397000,84.074000,57.191000,97.953000,356.909000,54.305000,91.961000,114.471000,27.987000,34.481000,59691.286000,11.824000,6.900000,,59.829000,26.340000,0.371000,23.160000,2364.681000,2517.026000,Working,High
