machineId,timestamp,Auto_Manual_Status,CHLR026,Common_Alarm_Status,Compressor1_RunHours,Compressor2_RunHours,Compressor_1_Discharge_press,Compressor_1_Fan_speed,Compressor_1_Load,Compressor_1_Suction_press,Compressor_2_Discharge_press,Compressor_2_Fan_speed,Compressor_2_Load,Compressor_2_Suction_press,Condenser_Inlet_Temp,Condenser_Outlet_Temp,Energy_Consumption ValueY,Evaporator_Inlet_Temp,Evaporator_Outlet_Temp,Fault_Status,Flow ValueY,KW ValueY,On_Off_Status ValueY,Outlet_Setpoint_Celsius,Outlet_temperature ValueY,inlet_temperature ValueY,status,Criticality
2831,2026-01-01 08:00:00,,,0.070000,,,320.541000,92.563000,89.303000,92.773000,369.693000,93.421000,35.810000,85.433000,25.862000,33.769000,187161.796000,14.962000,7.613000,,21.188000,24.309000,0.901000,23.528000,233.162000,238.918000,Working,High
2831,2026-01-01 08:15:00,,,0.071000,,,257.065000,92.990000,82.935000,111.711000,358.753000,32.036000,41.226000,88.906000,26.960000,30.322000,187162.005000,10.093000,7.638000,,20.782000,53.983000,0.644000,23.161000,256.806000,262.052000,Working,High
2831,2026-01-01 08:30:00,,,0.592000,,,287.025000,97.448000,40.506000,85.557000,320.965000,96.246000,69.354000,100.294000,29.414000,30.733000,187162.246000,13.491000,7.847000,,108.053000,75.874000,0.646000,22.152000,277.056000,283.779000,Working,High
2831,2026-01-01 08:45:00,,,0.151000,,,341.783000,50.415000,91.515000,93.240000,270.206000,75.977000,49.280000,94.334000,27.354000,31.537000,187162.501000,10.538000,8.387000,,63.017000,99.243000,0.479000,22.015000,298.535000,311.515000,Working,High
2831,2026-01-01 09:00:00,,,0.094000,,,221.817000,53.038000,50.792000,75.176000,285.919000,54.891000,58.692000,98.075000,29.010000,29.295000,187162.632000,12.137000,7.374000,,74.062000,119.989000,0.277000,22.114000,318.606000,331.870000,Working,High
2831,2026-01-01 09:15:00,,,0.755000,,,270.831000,47.070000,98.591000,113.950000,351.249000,73.916000,33.585000,65.006000,28.704000,29.973000,187162.841000,14.105000,8.801000,,82.376000,35.070000,0.926000,23.088000,338.702000,353.663000,Working,High
2831,2026-01-01 09:30:00,,,0.203000,,,284.570000,59.417000,41.168000,107.937000,252.068000,30.507000,80.024000,68.632000,29.442000,30.724000,187163.130000,13.700000,6.919000,,41.794000,83.793000,0.837000,22.527000,359.685000,377.625000,Working,High
2831,2026-01-01 09:45:00,,,0.400000,,,368.288000,92.693000,76.990000,73.323000,245.035000,52.998000,63.917000,84.325000,27.771000,31.173000,187163.282000,11.792000,6.233000,,66.073000,64.878000,0.783000,21.790000,385.578000,404.908000,Working,High
2831,2026-01-01 10:00:00,,,0.766000,,,364.207000,53.090000,78.685000,108.612000,252.789000,40.303000,56.708000,81.739000,28.361000,30.555000,187163.371000,11.827000,8.148000,,104.715000,77.995000,0.141000,22.761000,410.853000,426.710000,Working,High
2831,2026-01-01 10:15:00,,,0.895000,,,291.716000,87.126000,58.420000,76.359000,246.186000,64.476000,91.035000,80.844000,26.371000,34.689000,187163.458000,11.372000,7.837000,,23.477000,95.609000,0.298000,23.098000,432.838000,450.707000,Working,High
2831,2026-01-01 10:30:00,,,0.190000,,,319.436000,95.373000,42.260000,72.082000,223.521000,81.813000,43.869000,92.328000,25.738000,30.051000,187163.584000,10.254000,6.086000,,33.187000,75.466000,0.352000,21.475000,453.113000,472.338000,Working,High
2831,2026-01-01 10:45:00,,,0.411000,,,296.586000,71.865000,27.369000,92.409000,310.798000,94.437000,52.725000,66.227000,29.176000,32.444000,187163.690000,14.700000,8.213000,,36.905000,117.820000,0.406000,23.294000,473.834000,493.183000,Working,High
2831,2026-01-01 11:00:00,,,0.409000,,,353.246000,42.191000,97.435000,104.050000,290.747000,94.093000,54.339000,75.313000,27.962000,31.585000,187163.985000,11.004000,7.496000,,47.951000,50.396000,0.127000,22.554000,497.923000,513.483000,Working,High
2831,2026-01-01 11:15:00,,,0.754000,,,275.109000,88.211000,86.353000,80.707000,275.700000,59.258000,92.578000,88.659000,28.059000,30.517000,187164.244000,11.886000,6.797000,,33.446000,51.199000,0.778000,22.131000,519.313000,533.909000,Working,High
2831,2026-01-01 11:30:00,,,0.495000,,,342.828000,62.807000,87.636000,81.281000,344.856000,31.965000,83.045000,92.913000,25.152000,30.611000,187164.360000,13.326000,8.561000,,106.433000,78.024000,0.695000,22.903000,543.496000,557.252000,Working,High
2831,2026-01-01 11:45:00,,,0.326000,,,311.501000,64.005000,54.383000,89.415000,343.076000,66.138000,47.173000,72.267000,24.467000,30.698000,187164.474000,10.105000,7.839000,,26.412000,59.176000,0.981000,21.167000,566.457000,584.001000,Working,High
2831,2026-01-01 12:00:00,,,0.992000,,,238.510000,54.523000,79.679000,73.191000,236.632000,96.625000,89.977000,86.203000,26.205000,30.413000,187164.586000,13.092000,7.896000,,104.643000,14.070000,0.966000,23.551000,590.863000,610.838000,Working,High
2831,2026-01-01 12:15:00,,,0.732000,,,276.074000,47.739000,27.066000,105.922000,232.168000,43.588000,38.231000,106.347000,29.126000,32.855000,187164.849000,10.384000,8.357000,,27.857000,54.034000,0.358000,23.268000,616.428000,633.691000,Working,High
2831,2026-01-01 12:30:00,,,0.368000,,,377.710000,36.263000,84.827000,89.645000,323.628000,95.305000,50.556000,79.740000,25.465000,30.209000,187164.939000,10.102000,7.677000,,67.476000,49.110000,0.875000,22.053000,639.733000,656.931000,Working,High
2831,2026-01-01 12:45:00,,,0.039000,,,304.356000,66.047000,88.652000,78.348000,305.901000,82.395000,53.127000,82.423000,24.912000,31.784000,187164.996000,13.328000,8.452000,,98.699000,85.377000,0.454000,21.878000,665.065000,679.852000,Working,High
2831,2026-01-01 13:00:00,,,0.529000,,,332.222000,78.556000,91.450000,96.712000,289.610000,70.363000,74.334000,108.200000,24.142000,29.573000,187165.167000,11.336000,8.370000,,70.284000,95.608000,0.414000,22.012000,690.937000,707.652000,Working,High
2831,2026-01-01 13:15:00,,,0.480000,,,262.769000,72.296000,59.973000,104.046000,371.569000,50.985000,40.686000,80.047000,28.258000,34.740000,187165.275000,11.231000,7.680000,,24.623000,50.534000,0.262000,22.118000,713.835000,734.067000,Working,High
2831,2026-01-01 13:30:00,,,0.658000,,,246.464000,66.707000,76.337000,66.904000,329.592000,79.775000,99.642000,76.946000,25.235000,33.853000,187165.560000,10.933000,6.956000,,41.775000,91.026000,0.811000,22.889000,736.697000,759.564000,Working,High
2831,2026-01-01 13:45:00,,,0.964000,,,292.850000,99.235000,66.925000,94.090000,357.147000,67.193000,39.422000,97.766000,26.206000,33.964000,187165.793000,12.945000,6.856000,,29.322000,19.164000,0.665000,22.784000,758.174000,781.848000,Working,High
2831,2026-01-01 14:00:00,,,0.112000,,,320.092000,88.957000,54.985000,84.663000,374.360000,88.587000,71.167000,81.460000,26.392000,34.398000,187166.088000,13.956000,8.910000,,70.129000,94.704000,0.937000,21.801000,778.455000,808.283000,Working,High
2831,2026-01-01 14:15:00,,,0.308000,,,226.414000,88.133000,98.369000,81.173000,264.735000,93.322000,27.759000,89.841000,27.150000,31.048000,187166.250000,11.385000,8.321000,,76.260000,110.830000,0.377000,23.084000,801.627000,833.874000,Working,High
2831,2026-01-01 14:30:00,,,0.291000,,,331.008000,63.231000,77.439000,112.597000,303.337000,88.133000,62.163000,84.221000,28.880000,33.009000,187166.344000,10.201000,6.219000,,92.329000,23.183000,0.363000,22.012000,823.954000,854.504000,Working,High
2831,2026-01-01 14:45:00,,,0.641000,,,340.111000,97.658000,32.050000,108.801000,283.768000,62.165000,66.397000,73.061000,26.626000,33.979000,187166.553000,13.888000,6.554000,,83.600000,119.400000,0.877000,22.972000,845.569000,878.340000,Working,High
2831,2026-01-01 15:00:00,,,0.897000,,,378.601000,69.638000,76.623000,76.366000,237.303000,80.931000,67.131000,88.510000,24.848000,33.630000,187166.752000,13.010000,7.539000,,32.463000,79.670000,0.647000,22.137000,867.495000,900.871000,Working,High
2831,2026-01-01 15:15:00,,,0.504000,,,300.110000,81.669000,85.202000,113.734000,371.619000,83.297000,42.435000,74.587000,29.240000,30.419000,187166.843000,13.154000,7.933000,,97.329000,65.528000,0.479000,21.466000,892.817000,924.552000,Working,High
2831,2026-01-01 15:30:00,,,0.208000,,,225.179000,77.154000,49.061000,107.923000,251.072000,68.390000,61.866000,105.241000,29.013000,29.374000,187166.947000,10.001000,6.056000,,113.482000,28.653000,0.983000,21.636000,916.583000,947.422000,Working,High
2831,2026-01-01 15:45:00,,,0.230000,,,288.676000,88.919000,94.495000,103.338000,294.201000,81.843000,95.736000,69.738000,27.324000,32.025000,187167.203000,11.180000,6.475000,,107.331000,114.792000,0.705000,21.094000,939.028000,973.387000,Working,High
2831,2026-01-01 16:00:00,,,0.340000,,,277.848000,49.366000,28.582000,69.286000,235.333000,44.897000,39.209000,89.278000,25.548000,30.210000,187167.478000,13.878000,6.441000,,82.346000,25.018000,0.462000,21.344000,964.156000,1000.020000,Working,High
2831,2026-01-01 16:15:00,,,0.579000,,,290.639000,71.390000,33.365000,65.149000,225.196000,95.906000,46.769000,92.839000,28.105000,31.604000,187167.616000,10.236000,6.010000,,20.657000,38.585000,0.624000,23.436000,988.377000,1023.174000,Working,High
2831,2026-01-01 16:30:00,,,0.865000,,,263.673000,89.529000,76.669000,75.959000,327.554000,70.821000,49.340000,86.964000,27.106000,34.294000,187167.777000,14.922000,7.640000,,112.872000,96.176000,0.001000,22.039000,1010.089000,1044.904000,Working,High
2831,2026-01-01 16:45:00,,,0.607000,,,323.192000,47.721000,25.275000,74.843000,374.225000,91.952000,38.768000,72.460000,25.670000,30.692000,187167.880000,14.483000,7.845000,,32.140000,115.100000,0.149000,21.787000,1033.252000,1066.945000,Working,High
2831,2026-01-01 17:00:00,,,0.424000,,,302.355000,72.801000,99.699000,106.455000,235.179000,42.338000,51.311000,99.697000,25.815000,29.999000,187168.037000,13.342000,7.952000,,68.159000,84.547000,0.327000,23.706000,1053.318000,1089.996000,Working,High
2831,2026-01-01 17:15:00,,,0.229000,,,298.546000,83.231000,89.655000,81.220000,229.969000,73.634000,95.764000,108.645000,26.913000,33.033000,187168.143000,14.400000,8.679000,,104.799000,57.811000,0.722000,22.669000,1073.482000,1116.929000,Working,High
2831,2026-01-01 17:30:00,,,0.546000,,,360.141000,89.723000,59.828000,82.705000,236.838000,39.987000,77.482000,93.993000,27.709000,33.416000,187168.450000,14.470000,6.269000,,49.923000,44.300000,0.944000,23.029000,1097.954000,1138.345000,Working,High
2831,2026-01-01 17:45:00,,,0.635000,,,225.746000,97.929000,97.365000,69.801000,333.813000,91.229000,65.522000,96.457000,25.948000,29.626000,187168.601000,11.449000,7.351000,,99.039000,16.575000,0.252000,23.183000,1122.521000,1161.141000,Working,High
2831,2026-01-01 18:00:00,,,0.838000,,,333.030000,66.683000,67.463000,97.132000,345.027000,95.843000,80.967000,83.174000,27.628000,34.698000,187168.659000,13.881000,6.639000,,93.813000,26.108000,0.151000,21.519000,1143.958000,1182.032000,Working,High
2831,2026-01-01 18:15:00,,,0.425000,,,224.429000,76.430000,56.487000,109.585000,296.881000,87.800000,49.914000,67.328000,29.464000,29.206000,187168.835000,11.525000,7.857000,,81.033000,85.964000,0.181000,22.863000,1166.725000,1204.066000,Working,High
2831,2026-01-01 18:30:00,,,0.983000,,,274.872000,57.660000,94.779000,96.490000,303.979000,75.595000,61.020000,102.168000,24.950000,29.359000,187168.973000,10.100000,7.643000,,112.888000,119.889000,0.434000,22.758000,1187.747000,1231.675000,Working,High
2831,2026-01-01 18:45:00,,,0.712000,,,315.414000,81.399000,83.724000,92.930000,290.986000,47.846000,83.232000,75.140000,24.297000,33.369000,187169.124000,11.214000,6.496000,,46.553000,57.837000,0.268000,21.915000,1211.851000,1259.244000,Working,High
2831,2026-01-01 19:00:00,,,0.946000,,,339.752000,96.382000,82.259000,82.907000,256.825000,83.206000,53.787000,68.145000,29.320000,30.234000,187169.357000,11.302000,6.280000,,111.360000,86.357000,0.400000,21.468000,1232.171000,1282.942000,Working,High
2831,2026-01-01 19:15:00,,,0.725000,,,250.778000,97.531000,46.061000,110.367000,350.354000,98.859000,81.792000,83.169000,24.535000,32.480000,187169.610000,12.419000,6.955000,,99.586000,29.552000,0.696000,22.321000,1258.043000,1304.568000,Working,High
2831,2026-01-01 19:30:00,,,0.024000,,,346.662000,98.227000,46.386000,103.945000,312.642000,97.594000,39.951000,106.114000,24.553000,34.131000,187169.700000,10.341000,7.838000,,45.207000,112.550000,0.095000,23.448000,1280.000000,1332.301000,Working,High
2831,2026-01-01 19:45:00,,,0.216000,,,348.417000,60.165000,41.997000,110.465000,361.963000,69.241000,55.051000,114.514000,28.297000,29.384000,187169.819000,13.177000,6.250000,,42.031000,78.240000,0.050000,22.516000,1301.895000,1354.168000,Working,High
2831,2026-01-01 20:00:00,,,0.209000,,,283.165000,48.914000,95.207000,102.007000,311.917000,34.869000,40.523000,74.257000,28.438000,34.633000,187169.966000,14.154000,6.647000,,71.458000,26.442000,0.474000,22.948000,1325.746000,1377.072000,Working,High
2831,2026-01-01 20:15:00,,,0.187000,,,306.131000,82.581000,68.972000,67.834000,240.830000,81.485000,91.350000,94.000000,26.827000,33.310000,187170.189000,14.120000,8.069000,,22.084000,117.363000,0.458000,21.980000,1347.153000,1403.635000,Working,High
2831,2026-01-01 20:30:00,,,0.417000,,,271.245000,82.345000,50.715000,94.920000,363.459000,89.117000,65.483000,109.757000,25.491000,34.254000,187170.350000,14.176000,7.374000,,97.465000,20.586000,0.153000,21.515000,1371.947000,1430.645000,Working,High
2831,2026-01-01 20:45:00,,,0.396000,,,227.402000,76.965000,76.679000,99.754000,342.261000,87.455000,52.204000,89.289000,27.326000,30.043000,187170.453000,14.491000,7.866000,,57.195000,15.008000,0.430000,21.182000,1396.531000,1455.817000,Working,High
2831,2026-01-01 21:00:00,,,0.325000,,,224.964000,78.123000,69.008000,68.727000,242.447000,82.523000,35.384000,84.718000,27.791000,30.793000,187170.733000,13.382000,7.265000,,92.763000,54.107000,0.840000,21.795000,1417.278000,1479.485000,Working,High
2831,2026-01-01 21:15:00,,,0.597000,,,351.057000,39.671000,27.820000,80.488000,232.999000,56.895000,76.818000,99.774000,29.423000,29.083000,187170.897000,14.899000,8.942000,,25.424000,37.780000,0.891000,23.314000,1441.317000,1499.989000,Working,High
2831,2026-01-01 21:30:00,,,0.095000,,,341.767000,41.951000,92.752000,81.177000,319.363000,36.875000,48.127000,68.318000,24.975000,31.428000,187171.092000,14.176000,6.145000,,70.041000,91.546000,0.459000,22.514000,1462.326000,1527.719000,Working,High
2831,2026-01-01 21:45:00,,,0.287000,,,225.993000,73.034000,87.903000,93.464000,233.064000,94.550000,25.877000,109.216000,25.058000,30.421000,187171.377000,10.549000,6.872000,,76.302000,79.296000,0.240000,21.383000,1487.911000,1551.616000,Working,High
2831,2026-01-01 22:00:00,,,0.876000,,,240.281000,98.358000,95.644000,69.733000,322.459000,32.403000,89.642000,112.562000,29.287000,33.592000,187171.501000,12.540000,6.781000,,31.696000,55.310000,0.177000,22.543000,1509.716000,1573.422000,Working,High
2831,2026-01-01 22:15:00,,,0.975000,,,244.368000,87.128000,34.811000,94.327000,251.033000,84.504000,44.654000,89.060000,28.251000,31.841000,187171.810000,13.121000,6.863000,,84.365000,28.956000,0.301000,22.444000,1530.167000,1594.970000,Working,High
2831,2026-01-01 22:30:00,,,0.076000,,,285.871000,32.381000,67.376000,78.727000,229.817000,92.107000,91.367000,109.087000,25.667000,30.032000,187171.868000,14.423000,7.350000,,75.726000,10.148000,0.130000,23.611000,1551.321000,1621.970000,Working,High
2831,2026-01-01 22:45:00,,,0.382000,,,274.062000,52.678000,53.458000,74.309000,368.569000,60.516000,74.013000,86.092000,28.188000,33.245000,187172.024000,12.141000,8.868000,,58.442000,100.529000,0.108000,21.222000,1573.042000,1643.995000,Working,High
2831,2026-01-01 23:00:00,,,0.437000,,,356.357000,35.121000,73.283000,108.222000,316.056000,79.819000,56.595000,104.469000,27.215000,31.822000,187172.328000,12.166000,8.877000,,54.812000,34.097000,0.197000,21.042000,1597.535000,1665.224000,Working,High
2831,2026-01-01 23:15:00,,,0.340000,,,315.361000,48.663000,67.739000,92.039000,279.378000,36.704000,55.103000,108.103000,26.230000,34.380000,187172.429000,14.064000,6.295000,,48.258000,116.127000,0.033000,23.838000,1620.309000,1688.211000,Working,High
2831,2026-01-01 23:30:00,,,0.842000,,,279.161000,74.620000,33.568000,103.821000,278.696000,58.202000,68.515000,109.677000,25.795000,30.100000,187172.614000,10.482000,7.992000,,44.925000,50.920000,0.462000,21.168000,1644.339000,1710.496000,Working,High
2831,2026-01-01 23:45:00,,,0.794000,,,351.170000,31.194000,98.304000,110.740000,302.095000,99.716000,58.639000,80.693000,28.642000,32.787000,187172.818000,11.615000,6.728000,,36.905000,46.891000,0.102000,23.079000,1666.860000,1735.985000,Working,High
2831,2026-01-02 00:00:00,,,0.301000,,,354.915000,53.307000,92.156000,112.018000,229.329000,76.602000,88.218000,71.475000,24.287000,30.597000,187173.024000,10.600000,6.227000,,64.841000,86.753000,0.779000,23.802000,1690.384000,1757.655000,Working,High
2831,2026-01-02 00:15:00,,,0.214000,,,251.000000,50.800000,53.227000,68.986000,224.613000,51.816000,62.311000,87.221000,29.045000,32.717000,187173.287000,14.189000,8.496000,,69.105000,14.500000,0.038000,23.965000,1711.596000,1782.422000,Working,High
2831,2026-01-02 00:30:00,,,0.246000,,,263.735000,62.386000,44.111000,70.294000,287.637000,45.374000,89.920000,98.051000,28.390000,29.273000,187173.462000,10.078000,7.954000,,36.149000,109.721000,0.614000,23.845000,1736.223000,1803.736000,Working,High
2831,2026-01-02 00:45:00,,,0.591000,,,277.495000,49.121000,80.031000,83.993000,355.614000,51.027000,55.978000,72.092000,27.398000,30.648000,187173.520000,11.062000,7.435000,,26.060000,75.486000,0.508000,23.900000,1760.113000,1829.466000,Working,High
2831,2026-01-02 01:00:00,,,0.105000,,,355.038000,44.081000,92.785000,78.300000,300.100000,35.948000,48.200000,111.180000,29.204000,29.009000,187173.590000,11.132000,6.984000,,43.843000,61.350000,0.261000,23.970000,1785.780000,1852.800000,Working,High
2831,2026-01-02 01:15:00,,,0.936000,,,358.711000,80.797000,29.659000,94.027000,321.300000,40.007000,37.379000,87.116000,25.339000,34.395000,187173.700000,14.194000,7.833000,,65.540000,66.188000,0.984000,21.617000,1805.802000,1880.123000,Working,High
2831,2026-01-02 01:30:00,,,0.807000,,,358.632000,77.037000,55.240000,83.429000,242.151000,40.761000,46.689000,109.138000,28.206000,31.854000,187173.816000,10.293000,7.118000,,66.860000,111.689000,0.497000,22.321000,1828.673000,1903.619000,Working,High
2831,2026-01-02 01:45:00,,,0.645000,,,237.439000,76.793000,26.503000,98.429000,350.737000,37.634000,45.269000,66.841000,28.344000,34.216000,187173.871000,10.998000,7.092000,,53.847000,106.322000,0.954000,22.211000,1849.544000,1930.709000,Working,High
2831,2026-01-02 02:00:00,,,0.950000,,,264.092000,35.879000,80.217000,112.296000,277.764000,98.799000,27.701000,76.141000,29.094000,29.672000,187174.153000,12.421000,7.561000,,54.679000,110.128000,0.300000,21.110000,1870.873000,1957.157000,Working,High
2831,2026-01-02 02:15:00,,,0.924000,,,266.586000,54.472000,30.103000,66.626000,356.085000,34.061000,48.219000,112.438000,27.872000,33.613000,187174.398000,10.841000,7.124000,,80.432000,52.940000,0.431000,23.615000,1893.381000,1982.733000,Working,High
2831,2026-01-02 02:30:00,,,0.267000,,,229.755000,84.129000,27.994000,83.236000,255.920000,95.898000,77.366000,101.414000,28.604000,31.735000,187174.629000,12.208000,7.347000,,70.014000,109.180000,0.893000,21.481000,1918.580000,2002.800000,Working,High
2831,2026-01-02 02:45:00,,,0.308000,,,311.611000,61.921000,25.754000,84.534000,275.985000,39.646000,25.971000,92.106000,26.361000,32.567000,187174.891000,11.313000,6.016000,,117.090000,72.431000,0.287000,22.566000,1943.483000,2023.899000,Working,High
2831,2026-01-02 03:00:00,,,0.411000,,,322.189000,48.601000,62.231000,77.204000,318.683000,32.741000,27.100000,103.149000,29.242000,33.282000,187175.029000,10.624000,7.928000,,111.572000,83.421000,0.460000,23.683000,1965.061000,2045.457000,Working,High
2831,2026-01-02 03:15:00,,,0.118000,,,305.623000,41.613000,36.694000,101.778000,253.043000,58.684000,99.962000,65.368000,26.453000,31.160000,187175.289000,14.644000,6.412000,,39.393000,97.342000,0.121000,23.584000,1985.503000,2071.581000,Working,High
2831,2026-01-02 03:30:00,,,0.074000,,,270.267000,36.251000,36.390000,92.912000,264.054000,78.163000,39.593000,81.974000,26.393000,31.257000,187175.458000,10.488000,7.141000,,24.147000,75.378000,0.802000,22.677000,2007.999000,2099.207000,Working,High
2831,2026-01-02 03:45:00,,,0.958000,,,232.234000,96.773000,64.349000,67.213000,336.864000,79.433000,49.963000,85.041000,25.602000,30.033000,187175.690000,11.089000,6.513000,,107.961000,74.033000,0.652000,23.197000,2030.654000,2127.172000,Working,High
2831,2026-01-02 04:00:00,,,0.648000,,,355.670000,84.817000,47.872000,109.208000,295.977000,31.036000,69.516000,98.061000,25.430000,32.043000,187175.775000,12.788000,8.158000,,86.325000,73.879000,0.275000,22.913000,2055.548000,2150.809000,Working,High
2831,2026-01-02 04:15:00,,,0.642000,,,261.976000,65.220000,58.729000,102.743000,227.247000,43.337000,35.630000,103.461000,24.970000,33.269000,187175.858000,10.513000,8.636000,,67.958000,106.176000,0.828000,23.753000,2075.671000,2177.923000,Working,High
2831,2026-01-02 04:30:00,,,0.874000,,,349.597000,62.425000,66.940000,105.042000,315.097000,88.398000,85.962000,106.658000,27.789000,31.660000,187176.106000,13.114000,6.752000,,110.240000,79.360000,0.777000,23.476000,2099.794000,2205.781000,Working,High
2831,2026-01-02 04:45:00,,,0.167000,,,329.377000,42.340000,86.672000,72.355000,230.074000,78.595000,34.278000,90.021000,29.083000,30.483000,187176.285000,14.054000,7.462000,,101.786000,101.727000,0.598000,23.740000,2124.216000,2228.864000,Working,High
2831,2026-01-02 05:00:00,,,0.616000,,,241.022000,89.034000,41.108000,65.962000,282.151000,45.426000,76.129000,90.617000,28.942000,34.003000,187176.463000,14.221000,6.955000,,114.719000,115.321000,0.453000,21.927000,2145.679000,2255.227000,Working,High
2831,2026-01-02 05:15:00,,,0.924000,,,258.309000,36.118000,67.385000,79.074000,327.702000,70.521000,86.104000,82.478000,28.682000,30.726000,187176.772000,14.538000,8.205000,,29.414000,107.086000,0.606000,22.765000,2168.190000,2279.020000,Working,High
2831,2026-01-02 05:30:00,,,0.116000,,,264.612000,94.034000,57.673000,91.131000,235.192000,76.860000,89.377000,95.967000,29.405000,33.772000,187176.885000,14.775000,7.857000,,79.001000,68.518000,0.299000,23.357000,2190.720000,2305.876000,Working,High
2831,2026-01-02 05:45:00,,,0.285000,,,293.765000,59.994000,36.263000,66.130000,225.379000,51.521000,37.510000,107.757000,28.827000,30.085000,187177.186000,11.162000,6.565000,,108.547000,40.646000,0.959000,23.621000,2210.907000,2328.910000,Working,High
2831,2026-01-02 06:00:00,,,0.031000,,,354.564000,66.682000,46.031000,99.455000,333.089000,59.617000,49.418000,89.557000,26.000000,32.874000,187177.433000,10.879000,7.227000,,106.134000,27.853000,0.290000,23.774000,2234.350000,2349.928000,Working,High
2831,2026-01-02 06:15:00,,,0.305000,,,247.898000,54.636000,62.405000,75.761000,255.644000,41.777000,36.321000,76.266000,26.544000,34.048000,187177.634000,14.883000,7.763000,,119.591000,64.121000,0.035000,23.602000,2254.830000,2377.400000,Working,High
2831,2026-01-02 06:30:00,,,0.180000,,,310.422000,85.997000,86.584000,72.038000,369.806000,63.455000,67.959000,102.911000,28.855000,34.201000,187177.739000,12.070000,7.996000,,109.927000,89.567000,0.920000,22.218000,2277.808000,2400.337000,Working,High
2831,2026-01-02 06:45:00,,,0.423000,,,268.795000,39.467000,53.304000,102.953000,373.679000,64.650000,96.869000,75.396000,26.136000,32.511000,187177.791000,11.358000,7.596000,,82.753000,103.217000,0.042000,22.128000,2301.938000,2422.747000,Working,High
2831,2026-01-02 07:00:00,,,0.071000,,,239.313000,68.406000,97.883000,81.233000,369.718000,70.851000,25.637000,69.787000,27.987000,30.070000,187177.888000,11.153000,7.026000,,112.072000,107.533000,0.271000,23.417000,2327.519000,2446.160000,Working,High
2831,2026-01-02 07:15:00,,,0.812000,,,263.521000,35.717000,59.197000,96.726000,322.867000,82.819000,65.023000,102.060000,25.627000,31.638000,187178.109000,13.629000,7.147000,,48.573000,111.148000,0.411000,21.926000,2353.150000,2473.424000,Working,High
